epoch,train_loss,val_loss,psnr,ssim,lr
60,47.16422844582552,11.623460191262009,26.5587572855221,0.6447155757712273,0.0001
61,47.09023573350318,11.661225920065606,26.508226525139595,0.6432456535613077,0.0001
62,47.05223668906103,11.579376938911576,26.57203611580069,0.6440159550049692,0.0001
63,47.04397172152361,11.594427347161387,26.59558504816885,0.6445433262837208,0.0001
64,47.121995022753175,11.567395642864971,26.608120878813526,0.6451196222304354,0.0001
65,47.073736847994226,11.549408662184652,26.61993481074575,0.6451161427569603,0.0001
66,47.05883800040247,11.663254478486877,26.502526358953617,0.6434134164883848,0.0001
67,47.062569757576846,11.59146308999388,26.561385147619944,0.6441823827811425,0.0001
68,47.00069123618933,11.529040391382612,26.61964252728844,0.6468657775506176,0.0001
69,47.04591246722833,11.58681129400251,26.574244932493404,0.6436704836898937,0.0001
70,46.961602202025,11.56867799931182,26.587895694545434,0.6449668828900148,0.0001
71,46.96949360995903,11.545335612810026,26.61557146796043,0.646862251964457,0.0001
72,46.9657645268996,11.546697352326687,26.614519499259806,0.6467652395454578,0.0001
73,46.989216348599676,11.568506691989775,26.599258487582528,0.6457227729394471,0.0001
74,46.919083797337656,11.584847902388546,26.584251263057723,0.6436219029198129,0.0001
75,46.94079081808701,11.56259089290755,26.598373382857417,0.6461258536403474,0.0001
76,46.92433859917628,11.562163350712462,26.58555883349092,0.6475784829814825,0.0001
77,46.925531537539875,11.562610431935594,26.605269552284778,0.6469838480558898,0.0001
78,46.9175337267451,11.499586660072598,26.65288470490728,0.6477528629433444,0.0001
79,46.8361527205465,11.591291001940968,26.572302707221315,0.644391859757811,0.0001
80,46.87812698889961,11.602650638581824,26.557195831193503,0.6458717116663059,0.0001
81,46.8311781550311,11.57997729606019,26.594479364671685,0.6460897296073143,0.0001
82,46.84725915248682,11.516406329316197,26.641924595560443,0.6484222001310567,0.0001
83,46.866291192652206,11.586081957255363,26.555288224506878,0.6461583240477479,0.0001
84,46.791630488751736,11.515874412434377,26.65610365303085,0.6484945427302449,0.0001
85,46.80225785013496,11.523867003417655,26.609888873742783,0.6449032602544936,0.0001
86,46.785650349874935,11.542676708573525,26.60207867952202,0.64304997061269,0.0001
87,46.83255998173388,11.527343021535671,26.607668181134855,0.6461895003867585,0.0001
88,46.758341414416996,11.467713411193639,26.67704346364612,0.6482537411424577,0.0001
89,46.741582228648326,11.496580694797329,26.6663255465173,0.6461965031543632,0.0001
90,46.80819546337056,11.516021922128074,26.608477924196855,0.6447686010092338,0.0001
91,46.8078160035773,11.555675590543231,26.588185550354417,0.6430775415367903,0.0001
92,46.70202278042513,11.586378381396605,26.56759986982715,0.6458870925546683,0.0001
93,46.75820626340659,11.476274267173173,26.654331589427674,0.6462664051136888,0.0001
94,46.68583684422727,11.511860667698267,26.632901915355806,0.6465968324642196,0.0001
95,46.69773405594142,11.541627362337731,26.6135473272332,0.6434270085952778,0.0001
96,46.70589940433504,11.489892601634896,26.637828614591687,0.6465734249741133,0.0001
97,46.64507403338976,11.478127939320547,26.665649255491374,0.6468375984723522,0.0001
98,46.679851548882006,11.469424743579312,26.673696638478393,0.6479796072962722,0.0001
99,46.6563604130904,11.495856667340684,26.638665049124597,0.6466103733144009,0.0001
100,46.64180785671356,11.45466339057026,26.675668914295446,0.648907202401917,0.0001
